"1","tomtom","tomtom","Delete","false"
"2","tomtom","tomtom","delete-sp","false"
"3","tomtom","tomtom","read","false"
"4","tomtom","tomtom","ViewLog","false"
"5","tomtom","tomtom","create","false"
"6","tomtom","tomtom","Submit","false"
"7","tomtom","tomtom","*","false"
"8","tomtom","tomtom","add-sp","false"
"9","tomtom","tomtom","write","false"
"10","tomtom","tomtom","delete-copi","false"
"11","tomtom","tomtom","add-copi","false"
"12","tomtom","Research Admin","Delete","false"
"13","tomtom","Research Admin","delete-sp","false"
"14","tomtom","Research Admin","read","false"
"15","tomtom","Research Admin","ViewLog","false"
"16","tomtom","Research Admin","create","false"
"17","tomtom","Research Admin","Submit","false"
"18","tomtom","Research Admin","*","false"
"19","tomtom","Research Admin","add-sp","false"
"20","tomtom","Research Admin","write","false"
"21","tomtom","Research Admin","delete-copi","false"
"22","tomtom","Research Admin","add-copi","false"
"23","tomtom","OSPInfo","Delete","false"
"24","tomtom","OSPInfo","delete-sp","false"
"25","tomtom","OSPInfo","read","false"
"26","tomtom","OSPInfo","ViewLog","false"
"27","tomtom","OSPInfo","create","false"
"28","tomtom","OSPInfo","Submit","false"
"29","tomtom","OSPInfo","*","false"
"30","tomtom","OSPInfo","add-sp","false"
"31","tomtom","OSPInfo","write","false"
"32","tomtom","OSPInfo","delete-copi","false"
"33","tomtom","OSPInfo","add-copi","false"
"34","tomtom","DeptECE","Delete","false"
"35","tomtom","DeptECE","delete-sp","false"
"36","tomtom","DeptECE","read","false"
"37","tomtom","DeptECE","ViewLog","false"
"38","tomtom","DeptECE","create","false"
"39","tomtom","DeptECE","Submit","false"
"40","tomtom","DeptECE","*","false"
"41","tomtom","DeptECE","add-sp","false"
"42","tomtom","DeptECE","write","false"
"43","tomtom","DeptECE","delete-copi","false"
"44","tomtom","DeptECE","add-copi","false"
"45","tomtom","TenureTrack Faculty","Delete","false"
"46","tomtom","TenureTrack Faculty","delete-sp","false"
"47","tomtom","TenureTrack Faculty","read","false"
"48","tomtom","TenureTrack Faculty","ViewLog","false"
"49","tomtom","TenureTrack Faculty","create","false"
"50","tomtom","TenureTrack Faculty","Submit","false"
"51","tomtom","TenureTrack Faculty","*","false"
"52","tomtom","TenureTrack Faculty","add-sp","false"
"53","tomtom","TenureTrack Faculty","write","false"
"54","tomtom","TenureTrack Faculty","delete-copi","false"
"55","tomtom","TenureTrack Faculty","add-copi","false"
"56","tomtom","CoPIEligible","Delete","false"
"57","tomtom","CoPIEligible","delete-sp","false"
"58","tomtom","CoPIEligible","read","false"
"59","tomtom","CoPIEligible","ViewLog","false"
"60","tomtom","CoPIEligible","create","false"
"61","tomtom","CoPIEligible","Submit","false"
"62","tomtom","CoPIEligible","*","false"
"63","tomtom","CoPIEligible","add-sp","false"
"64","tomtom","CoPIEligible","write","false"
"65","tomtom","CoPIEligible","delete-copi","false"
"66","tomtom","CoPIEligible","add-copi","false"
"67","tomtom","SPInfo","Delete","false"
"68","tomtom","SPInfo","delete-sp","false"
"69","tomtom","SPInfo","read","false"
"70","tomtom","SPInfo","ViewLog","false"
"71","tomtom","SPInfo","create","false"
"72","tomtom","SPInfo","Submit","false"
"73","tomtom","SPInfo","*","false"
"74","tomtom","SPInfo","add-sp","false"
"75","tomtom","SPInfo","write","false"
"76","tomtom","SPInfo","delete-copi","false"
"77","tomtom","SPInfo","add-copi","false"
"78","tomtom","Dean COE","Delete","false"
"79","tomtom","Dean COE","delete-sp","false"
"80","tomtom","Dean COE","read","false"
"81","tomtom","Dean COE","ViewLog","false"
"82","tomtom","Dean COE","create","false"
"83","tomtom","Dean COE","Submit","false"
"84","tomtom","Dean COE","*","false"
"85","tomtom","Dean COE","add-sp","false"
"86","tomtom","Dean COE","write","false"
"87","tomtom","Dean COE","delete-copi","false"
"88","tomtom","Dean COE","add-copi","false"
"89","tomtom","ApprovalInfo","Delete","false"
"90","tomtom","ApprovalInfo","delete-sp","false"
"91","tomtom","ApprovalInfo","read","false"
"92","tomtom","ApprovalInfo","ViewLog","false"
"93","tomtom","ApprovalInfo","create","false"
"94","tomtom","ApprovalInfo","Submit","false"
"95","tomtom","ApprovalInfo","*","false"
"96","tomtom","ApprovalInfo","add-sp","false"
"97","tomtom","ApprovalInfo","write","false"
"98","tomtom","ApprovalInfo","delete-copi","false"
"99","tomtom","ApprovalInfo","add-copi","false"
"100","tomtom","ChairCS","Delete","false"
"101","tomtom","ChairCS","delete-sp","false"
"102","tomtom","ChairCS","read","false"
"103","tomtom","ChairCS","ViewLog","false"
"104","tomtom","ChairCS","create","false"
"105","tomtom","ChairCS","Submit","false"
"106","tomtom","ChairCS","*","false"
"107","tomtom","ChairCS","add-sp","false"
"108","tomtom","ChairCS","write","false"
"109","tomtom","ChairCS","delete-copi","false"
"110","tomtom","ChairCS","add-copi","false"
"111","tomtom","bmChemUser","Delete","false"
"112","tomtom","bmChemUser","delete-sp","false"
"113","tomtom","bmChemUser","read","false"
"114","tomtom","bmChemUser","ViewLog","false"
"115","tomtom","bmChemUser","create","false"
"116","tomtom","bmChemUser","Submit","false"
"117","tomtom","bmChemUser","*","false"
"118","tomtom","bmChemUser","add-sp","false"
"119","tomtom","bmChemUser","write","false"
"120","tomtom","bmChemUser","delete-copi","false"
"121","tomtom","bmChemUser","add-copi","false"
"122","tomtom","DeanCOEUser","Delete","false"
"123","tomtom","DeanCOEUser","delete-sp","false"
"124","tomtom","DeanCOEUser","read","false"
"125","tomtom","DeanCOEUser","ViewLog","false"
"126","tomtom","DeanCOEUser","create","false"
"127","tomtom","DeanCOEUser","Submit","false"
"128","tomtom","DeanCOEUser","*","false"
