"1","tomtom","tomtom","Delete","false"
"2","tomtom","OSPInfo","read","false"
"3","tomtom","TenureTrack Faculty","create","false"
"4","tomtom","ApprovalInfo","write","false"
"5","tomtom","Budget Info","delete-sp","false"
"6","tomtom","PDSSections","write","false"
"7","tomtom","liliana","Delete","false"
"8","tomtom","bmCSUser","add-copi","false"
"9","tomtom","rdUser","add-copi","false"
"10","tomtom","DeptPHY","add-copi","false"
"11","tomtom","ChairApproval","add-sp","false"
"12","tomtom","Signature Info","delete-sp","false"
"13","tomtom","ChairCHEM","add-copi","false"
"14","tomtom","Chair","read","false"
"15","tomtom","bmECEUser","Submit","false"
"16","tomtom","samer","ViewLog","false"
"17","tomtom","DeanCOASUser","add-copi","false"
"18","tomtom","DeanApproval","delete-copi","false"
"19","tomtom","Project Info","delete-sp","false"
"20","tomtom","UnivCommitmentsInfo","Submit","false"
"21","tomtom","DeptCS","add-sp","false"
"22","tomtom","SPEligible","add-sp","false"
"23","tomtom","NickC","ViewLog","false"
"24","tomtom","SP","write","false"
"25","tomtom","ChairECEUser","*","false"
"26","tomtom","super_O","delete-copi","false"
"27","tomtom","Audit Log","write","false"
"28","tomtom","vlad","read","false"
"29","tomtom","BMPHY","ViewLog","false"
"30","tomtom","DeptCHEM","Delete","false"
"31","tomtom","nazmul","read","false"
"32","tomtom","Additional Info","ViewLog","false"
"33","tomtom","ChairECE","Delete","false"
"34","tomtom","Teaching Faculty","Delete","false"
"35","Research Admin","Research Admin","Delete","false"
"36","Research Admin","TenureTrack Faculty","ViewLog","false"
"37","Research Admin","CoPIEligible","create","false"
"38","Research Admin","SPInfo","Submit","false"
"39","Research Admin","Dean COE","*","false"
"40","Research Admin","bmChemUser","delete-copi","false"
"41","Research Admin","DeanCOEUser","add-copi","false"
"42","Research Admin","raUser","delete-sp","false"
"43","Research Admin","Research Faculty","delete-sp","false"
"44","Research Admin","Budget Info","add-sp","false"
"45","Research Admin","PIEligible","write","false"
"46","Research Admin","PDSSections","read","false"
"47","Research Admin","PIEditable","*","false"
"48","Research Admin","Dean","ViewLog","false"
"49","Research Admin","bmCSUser","Submit","false"
"50","Research Admin","rdUser","read","false"
"51","Research Admin","Adjunct Faculty","create","false"
"52","Research Admin","PDSWhole","create","false"
"53","Research Admin","ChairApproval","Submit","false"
"54","Research Admin","Signature Info","delete-sp","false"
"55","Research Admin","irbUser","delete-sp","false"
"56","Research Admin","CostShare Info","delete-copi","false"
"57","Research Admin","super_ua2","add-sp","false"
"58","Research Admin","bmECEUser","delete-copi","false"
"59","Research Admin","Tenured Faculty","read","false"
"60","Research Admin","super_ua1","add-copi","false"
"61","Research Admin","ChairChemUser","add-copi","false"
"62","Research Admin","Project Info","read","false"
"63","Research Admin","DeptCS","delete-sp","false"
"64","Research Admin","ChairECE","write","false"
"65","Research Admin","NickC","write","false"
"66","Research Admin","COI","delete-sp","false"
"67","Research Admin","BMCS","delete-sp","false"
"68","Research Admin","ChairECEUser","ViewLog","false"
"69","Research Admin","super_O","delete-sp","false"
"70","Research Admin","IRBOfficer","*","false"
"71","Research Admin","BMPHY","read","false"
"72","Research Admin","super","create","false"
"73","Research Admin","RAApproval","*","false"
"74","Research Admin","CoPIEditable","delete-sp","false"
"75","Research Admin","nazmul","ViewLog","false"
"76","Research Admin","Additional Info","add-sp","false"
"77","Research Admin","BMECE","Delete","false"
"78","Research Admin","IRBApproval","add-copi","false"
"79","Research Admin","Clinic Faculty","Submit","false"
"80","Research Admin","Investigator Info","create","false"
"81","Research Admin","vlad","Delete","false"
"82","DeptECE","OSPInfo","Delete","false"
"83","DeptECE","DeptECE","delete-sp","false"
"84","DeptECE","TenureTrack Faculty","read","false"
"85","DeptECE","CoPIEligible","ViewLog","false"
"86","DeptECE","SPInfo","create","false"
"87","DeptECE","ApprovalInfo","*","false"
"88","DeptECE","bmChemUser","write","false"
"89","DeptECE","Research Faculty","delete-copi","false"
"90","DeptECE","PIEligible","add-sp","false"
"91","DeptECE","Dean COAS","ViewLog","false"
"92","DeptECE","PDSSections","read","false"
"93","DeptECE","liliana","add-copi","false"
"94","DeptECE","BMApproval","Submit","false"
"95","DeptECE","Dean","Delete","false"
"96","DeptECE","bmCSUser","read","false"
"97","DeptECE","rdUser","Delete","false"
"98","DeptECE","DeptPHY","Delete","false"
"99","DeptECE","ChairApproval","*","false"
"100","DeptECE","ChairCHEM","Submit","false"
"101","DeptECE","Proprietary Info","create","false"
"102","DeptECE","bmECEUser","write","false"
"103","DeptECE","samer","read","false"
"104","DeptECE","ChairCSUser","*","false"
"105","DeptECE","Research Director","create","false"
"106","DeptECE","DeanCOASUser","delete-sp","false"
"107","DeptECE","bmPHYUser","Delete","false"
"108","DeptECE","UnivCommitmentsInfo","add-sp","false"
"109","DeptECE","ChairECE","add-copi","false"
"110","DeptECE","NickC","create","false"
"111","DeptECE","COI","ViewLog","false"
"112","DeptECE","BMCHEM","*","false"
"113","DeptECE","BMCS","delete-copi","false"
"114","DeptECE","ChairECEUser","delete-copi","false"
"115","DeptECE","ChairPHY","add-sp","false"
"116","DeptECE","Audit Log","read","false"
"117","DeptECE","Investigator Info","add-copi","false"
"118","DeptECE","PIInfo","add-copi","false"
"119","DeptECE","Teaching Faculty","add-copi","false"
"120","DeptECE","vlad","Submit","false"
"121","DeptECE","super","delete-copi","false"
"122","DeptECE","CoPIEditable","write","false"
"123","DeptECE","nazmul","write","false"
"124","DeptECE","Additional Info","delete-copi","false"
"125","DeptECE","Business Manager","write","false"
"126","DeptECE","BMECE","Delete","false"
"127","DeptECE","super_ua2","Submit","false"
"128","DeptECE","Research Admin","Delete","false"
"129","TenureTrack Faculty","TenureTrack Faculty","delete-sp","false"
"130","TenureTrack Faculty","SPInfo","ViewLog","false"
"131","TenureTrack Faculty","Dean COE","create","false"
"132","TenureTrack Faculty","bmChemUser","add-sp","false"
"133","TenureTrack Faculty","DeanCOEUser","write","false"
"134","TenureTrack Faculty","Research Faculty","add-copi","false"
"135","TenureTrack Faculty","Budget Info","delete-copi","false"
"136","TenureTrack Faculty","PIEligible","read","false"
"137","TenureTrack Faculty","RDApproval","write","false"
"138","TenureTrack Faculty","Dean COAS","delete-copi","false"
"139","TenureTrack Faculty","liliana","delete-copi","false"
"140","TenureTrack Faculty","BMApproval","add-copi","false"
"141","TenureTrack Faculty","Compliance Info","Submit","false"
"142","TenureTrack Faculty","DeptPHY","*","false"
"143","TenureTrack Faculty","ChairApproval","add-sp","false"
"144","TenureTrack Faculty","CostShare Info","Submit","false"
"145","TenureTrack Faculty","Proprietary Info","delete-sp","false"
"146","TenureTrack Faculty","samer","write","false"
"147","TenureTrack Faculty","Tenured Faculty","ViewLog","false"
"148","TenureTrack Faculty","super_ua1","write","false"
"149","TenureTrack Faculty","Research Director","*","false"
"150","TenureTrack Faculty","bmPHYUser","write","false"
"151","TenureTrack Faculty","super_oa","ViewLog","false"
"152","TenureTrack Faculty","DeptCS","create","false"
"153","TenureTrack Faculty","ChairECE","delete-sp","false"
"154","TenureTrack Faculty","NickC","Submit","false"
"155","TenureTrack Faculty","COI","add-copi","false"
"156","TenureTrack Faculty","SP","*","false"
"157","TenureTrack Faculty","BMCHEM","Delete","false"
"158","TenureTrack Faculty","super_O","read","false"
"159","TenureTrack Faculty","Audit Log","delete-sp","false"
"160","TenureTrack Faculty","NonTenureTrack Faculty","add-sp","false"
"161","TenureTrack Faculty","Teaching Faculty","Submit","false"
"162","TenureTrack Faculty","vlad","delete-copi","false"
"163","TenureTrack Faculty","BMPHY","*","false"
"164","TenureTrack Faculty","RAApproval","create","false"
"165","TenureTrack Faculty","CoPIEditable","delete-sp","false"
"166","TenureTrack Faculty","nazmul","write","false"
"167","TenureTrack Faculty","Additional Info","add-copi","false"
"168","TenureTrack Faculty","Clinic Faculty","Submit","false"
"169","TenureTrack Faculty","PI","add-sp","false"
"170","TenureTrack Faculty","SPEligible","ViewLog","false"
"171","TenureTrack Faculty","tomtom","write","false"
"172","TenureTrack Faculty","Research Admin","*","false"
"173","TenureTrack Faculty","OSPInfo","write","false"
"174","CoPIEligible","TenureTrack Faculty","Delete","false"
"175","CoPIEligible","Dean COE","ViewLog","false"
"176","CoPIEligible","ApprovalInfo","create","false"
"177","CoPIEligible","ChairCS","Submit","false"
"178","CoPIEligible","raUser","write","false"
"179","CoPIEligible","CoPI","delete-sp","false"
"180","CoPIEligible","PDSSections","delete-copi","false"
"181","CoPIEligible","liliana","add-sp","false"
"182","CoPIEligible","BMApproval","delete-copi","false"
"183","CoPIEligible","Dean","add-copi","false"
"184","CoPIEligible","Adjunct Faculty","read","false"
"185","CoPIEligible","PDSWhole","Delete","false"
"186","CoPIEligible","CoPIInfo","ViewLog","false"
"187","CoPIEligible","irbUser","Delete","false"
"188","CoPIEligible","CostShare Info","add-sp","false"
"189","CoPIEligible","super_ua2","Submit","false"
"190","CoPIEligible","bmECEUser","read","false"
"191","CoPIEligible","Tenured Faculty","ViewLog","false"
"192","CoPIEligible","ChairCSUser","add-sp","false"
"193","CoPIEligible","super_ua1","Delete","false"
"194","CoPIEligible","UnivCommitmentsInfo","ViewLog","false"
"195","CoPIEligible","SPEligible","*","false"
"196","CoPIEligible","ChairECE","write","false"
"197","CoPIEligible","BMCS","Delete","false"
"198","CoPIEligible","ChairECEUser","create","false"
"199","CoPIEligible","Investigator Info","delete-copi","false"
"200","CoPIEligible","PIInfo","read","false"
"201","CoPIEligible","NonTenureTrack Faculty","write","false"
"202","CoPIEligible","Teaching Faculty","read","false"
"203","CoPIEligible","IRBOfficer","create","false"
"204","CoPIEligible","BMPHY","Submit","false"
"205","CoPIEligible","super","read","false"
"206","CoPIEligible","DeptCHEM","write","false"
"207","CoPIEligible","ChairPHYUser","Submit","false"
"208","CoPIEligible","nazmul","Submit","false"
"209","CoPIEligible","Additional Info","ViewLog","false"
"210","CoPIEligible","Business Manager","*","false"
"211","CoPIEligible","PI","ViewLog","false"
"212","CoPIEligible","TenuredTenureTrack Faculty","delete-copi","false"
"213","CoPIEligible","Budget Info","delete-copi","false"
"214","Dean COE","CoPIEligible","Delete","false"
"215","Dean COE","SPInfo","delete-sp","false"
"216","Dean COE","ApprovalInfo","ViewLog","false"
"217","Dean COE","DeanCOEUser","*","false"
"218","Dean COE","raUser","add-sp","false"
"219","Dean COE","Research Faculty","write","false"
"220","Dean COE","Budget Info","delete-copi","false"
"221","Dean COE","Dean COAS","Submit","false"
"222","Dean COE","PIEditable","delete-sp","false"
"223","Dean COE","BMApproval","Submit","false"
"224","Dean COE","Dean","write","false"
"225","Dean COE","bmCSUser","delete-sp","false"
"226","Dean COE","rdUser","delete-sp","false"
"227","Dean COE","Compliance Info","ViewLog","false"
"228","Dean COE","PDSWhole","create","false"
"229","Dean COE","Signature Info","ViewLog","false"
"230","Dean COE","ChairCHEM","Submit","false"
"231","Dean COE","Proprietary Info","add-copi","false"
"232","Dean COE","super_ua2","delete-copi","false"
"233","Dean COE","bmECEUser","*","false"
"234","Dean COE","super_ua1","read","false"
"235","Dean COE","DeanCOASUser","*","false"
"236","Dean COE","ChairChemUser","delete-sp","false"
"237","Dean COE","DeptCS","*","false"
"238","Dean COE","ChairECE","write","false"
"239","Dean COE","SP","add-copi","false"
"240","Dean COE","BMCHEM","add-sp","false"
"241","Dean COE","BMCS","delete-sp","false"
"242","Dean COE","super_O","delete-copi","false"
"243","Dean COE","Audit Log","write","false"
"244","Dean COE","Investigator Info","add-copi","false"
"245","Dean COE","NonTenureTrack Faculty","add-copi","false"
